time,weather_code,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,apparent_temperature_max,apparent_temperature_min,showers_sum,rain_sum,snowfall_sum,et0_fao_evapotranspiration,temperature_2m_avg,temperature_range,precipitation_total,day_of_week,month,year,season,is_storm
2010-04-02,53,12.9,8.6,17.8,42.5,198,11.3,6.9,0.0,1.8,0.0,1.87,10.75,4.300000000000001,1.8,4,4,2010,spring,1
2010-04-03,53,14.7,5.2,13.4,29.2,347,13.0,3.3,0.0,1.9,0.0,1.95,9.95,9.5,1.9,5,4,2010,spring,1
2010-04-04,51,13.9,7.6,13.8,31.0,307,12.5,5.8,0.0,1.2,0.0,2.35,10.75,6.300000000000001,1.2,6,4,2010,spring,1
2010-04-05,3,13.8,5.8,9.3,19.4,113,13.2,4.5,0.0,0.0,0.0,2.37,9.8,8.0,0.0,0,4,2010,spring,0
2010-04-06,3,16.5,9.4,29.0,56.2,73,11.6,5.2,0.0,0.0,0.0,3.94,12.95,7.1,0.0,1,4,2010,spring,1
2010-04-07,3,16.4,10.0,31.8,63.7,70,11.6,3.7,0.0,0.0,0.0,4.03,13.2,6.399999999999999,0.0,2,4,2010,spring,1
2010-04-08,51,10.8,7.9,28.4,55.8,62,6.4,3.2,0.0,4.5,0.0,1.09,9.350000000000001,2.9000000000000004,4.5,3,4,2010,spring,1
2010-04-09,55,10.6,8.5,15.3,32.4,67,8.4,6.3,0.0,13.2,0.0,0.68,9.55,2.0999999999999996,13.2,4,4,2010,spring,1
2010-04-10,51,11.6,8.7,15.3,32.0,68,9.9,6.8,0.0,0.2,0.0,1.15,10.149999999999999,2.9000000000000004,0.2,5,4,2010,spring,1
2010-04-11,53,12.0,7.7,15.3,29.5,50,10.5,5.4,0.0,1.7,0.0,1.72,9.85,4.3,1.7,6,4,2010,spring,1
2010-04-12,51,12.6,5.8,26.9,51.5,51,8.0,2.1,0.0,0.2,0.0,1.79,9.2,6.8,0.2,0,4,2010,spring,1
2010-04-13,51,11.8,6.6,14.5,30.2,338,9.3,4.6,0.0,2.5,0.0,2.0,9.2,5.200000000000001,2.5,1,4,2010,spring,1
2010-04-14,53,11.7,4.9,10.8,28.1,248,10.4,2.6,0.0,3.5,0.0,2.25,8.3,6.799999999999999,3.5,2,4,2010,spring,1
2010-04-15,3,14.0,4.1,8.9,22.3,83,12.2,2.3,0.0,0.0,0.0,2.31,9.05,9.9,0.0,3,4,2010,spring,1
2010-04-16,3,15.2,5.7,15.5,33.1,156,13.2,3.1,0.0,0.0,0.0,2.85,10.45,9.5,0.0,4,4,2010,spring,1
2010-04-17,53,17.3,8.0,10.1,41.4,303,16.8,6.5,0.0,2.3,0.0,2.76,12.65,9.3,2.3,5,4,2010,spring,1
2010-04-18,51,13.5,7.5,18.4,40.3,321,11.3,5.6,0.0,0.9,0.0,2.98,10.5,6.0,0.9,6,4,2010,spring,1
2010-04-19,0,16.5,5.8,20.2,42.5,83,14.2,3.1,0.0,0.0,0.0,3.46,11.15,10.7,0.0,0,4,2010,spring,1
2010-04-20,3,19.4,7.3,16.3,36.4,120,18.2,5.0,0.0,0.0,0.0,3.81,13.35,12.099999999999998,0.0,1,4,2010,spring,1
2010-04-21,55,15.7,11.4,8.8,34.6,218,16.3,10.7,0.0,9.0,0.0,1.73,13.55,4.299999999999999,9.0,2,4,2010,spring,1
2010-04-22,51,12.8,10.1,22.1,43.6,210,10.3,8.3,0.0,1.4,0.0,1.34,11.45,2.700000000000001,1.4,3,4,2010,spring,1
2010-04-23,2,15.6,9.1,12.4,25.6,284,16.4,7.7,0.0,0.0,0.0,3.33,12.35,6.5,0.0,4,4,2010,spring,1
2010-04-24,1,18.1,8.0,17.8,39.6,56,15.8,5.3,0.0,0.0,0.0,3.97,13.05,10.100000000000001,0.0,5,4,2010,spring,1
2010-04-25,3,18.0,7.7,12.9,29.5,41,16.6,6.0,0.0,0.0,0.0,3.69,12.85,10.3,0.0,6,4,2010,spring,1
2010-04-26,1,16.0,9.8,20.5,43.2,25,13.5,5.8,0.0,0.0,0.0,3.53,12.9,6.199999999999999,0.0,0,4,2010,spring,1
2010-04-27,0,14.6,7.6,25.9,53.3,51,10.4,3.7,0.0,0.0,0.0,4.58,11.1,7.0,0.0,1,4,2010,spring,1
2010-04-28,0,16.4,7.9,28.1,58.0,65,12.7,2.5,0.0,0.0,0.0,4.71,12.149999999999999,8.499999999999998,0.0,2,4,2010,spring,1
2010-04-29,2,17.8,7.2,16.2,35.6,19,15.6,4.4,0.0,0.0,0.0,4.21,12.5,10.600000000000001,0.0,3,4,2010,spring,1
2010-04-30,1,18.1,8.5,9.3,23.8,14,17.8,7.0,0.0,0.0,0.0,4.17,13.3,9.600000000000001,0.0,4,4,2010,spring,1
2010-05-01,0,20.2,9.7,16.9,37.1,43,18.7,8.2,0.0,0.0,0.0,4.38,14.95,10.5,0.0,5,5,2010,spring,1
2010-05-02,0,20.3,10.1,21.2,43.2,62,18.6,8.6,0.0,0.0,0.0,4.38,15.2,10.200000000000001,0.0,6,5,2010,spring,1
2010-05-03,3,18.1,11.7,29.9,60.1,72,14.5,8.2,0.0,0.0,0.0,3.6,14.9,6.400000000000002,0.0,0,5,2010,spring,1
2010-05-04,3,17.6,11.4,29.3,57.6,81,15.4,7.8,0.0,0.0,0.0,3.24,14.5,6.200000000000001,0.0,1,5,2010,spring,1
2010-05-05,2,18.6,11.1,12.6,25.2,68,19.3,9.3,0.0,0.0,0.0,3.62,14.850000000000001,7.500000000000002,0.0,2,5,2010,spring,1
2010-05-06,2,19.0,11.4,10.5,25.9,90,20.0,10.9,0.0,0.0,0.0,3.59,15.2,7.6,0.0,3,5,2010,spring,1
2010-05-07,3,21.6,12.9,12.7,32.0,80,22.9,12.2,0.0,0.0,0.0,4.02,17.25,8.700000000000001,0.0,4,5,2010,spring,1
2010-05-08,53,20.8,13.3,15.1,37.1,191,22.6,12.8,0.0,1.0,0.0,3.85,17.05,7.5,1.0,5,5,2010,spring,1
2010-05-09,3,18.4,13.4,14.5,31.7,202,19.6,12.9,0.0,0.0,0.0,3.59,15.899999999999999,4.999999999999998,0.0,6,5,2010,spring,1
2010-05-10,51,17.6,12.4,10.8,25.9,257,18.0,12.4,0.0,1.3,0.0,2.33,15.0,5.200000000000001,1.3,0,5,2010,spring,1
2010-05-11,63,17.4,13.1,11.3,28.8,202,17.5,12.9,0.0,7.0,0.0,2.79,15.25,4.299999999999999,7.0,1,5,2010,spring,1
2010-05-12,63,18.3,13.2,12.1,29.2,208,19.3,13.3,0.0,7.2,0.0,2.92,15.75,5.100000000000001,7.2,2,5,2010,spring,1
2010-05-13,3,20.4,13.3,7.8,20.2,256,23.1,13.7,0.0,0.0,0.0,3.94,16.85,7.099999999999998,0.0,3,5,2010,spring,1
2010-05-14,51,23.7,14.1,11.6,26.6,100,25.3,14.0,0.0,0.2,0.0,4.57,18.9,9.6,0.2,4,5,2010,spring,1
2010-05-15,51,22.5,14.6,13.4,27.4,200,24.1,15.2,0.0,0.2,0.0,4.19,18.55,7.9,0.2,5,5,2010,spring,1
2010-05-16,53,24.0,16.5,19.4,41.0,160,23.6,16.7,0.0,1.2,0.0,4.17,20.25,7.5,1.2,6,5,2010,spring,1
2010-05-17,55,20.9,16.2,15.8,27.0,263,20.5,16.0,0.0,7.2,0.0,2.87,18.549999999999997,4.699999999999999,7.2,0,5,2010,spring,1
2010-05-18,51,23.2,13.6,19.2,41.0,59,22.4,13.3,0.0,0.1,0.0,4.69,18.4,9.6,0.1,1,5,2010,spring,1
2010-05-19,55,19.0,15.3,20.4,43.6,272,17.8,14.9,0.0,6.9,0.0,2.51,17.15,3.6999999999999993,6.9,2,5,2010,spring,1
2010-05-20,2,18.7,14.1,18.4,41.8,256,18.2,13.5,0.0,0.0,0.0,3.76,16.4,4.6,0.0,3,5,2010,spring,1
2010-05-21,51,19.2,14.2,10.2,25.6,268,19.9,13.8,0.0,0.8,0.0,3.3,16.7,5.0,0.8,4,5,2010,spring,1
2010-05-22,3,20.0,13.5,8.8,15.1,9,21.5,14.1,0.0,0.0,0.0,3.9,16.75,6.5,0.0,5,5,2010,spring,0
2010-05-23,55,19.9,13.2,11.7,25.6,40,20.1,12.9,0.0,2.7,0.0,2.72,16.549999999999997,6.699999999999999,2.7,6,5,2010,spring,1
2010-05-24,61,19.6,14.6,19.2,43.9,245,19.1,14.4,0.0,5.9,0.0,3.25,17.1,5.000000000000002,5.9,0,5,2010,spring,1
2010-05-25,1,20.4,16.4,25.0,52.6,213,19.5,15.3,0.0,0.0,0.0,3.85,18.4,4.0,0.0,1,5,2010,spring,1
2010-05-26,2,21.1,16.6,27.4,59.0,206,20.5,15.3,0.0,0.0,0.0,3.99,18.85,4.5,0.0,2,5,2010,spring,1
2010-05-27,0,21.9,16.4,20.2,43.2,210,21.9,17.0,0.0,0.0,0.0,4.5,19.15,5.5,0.0,3,5,2010,spring,1
2010-05-28,1,24.2,14.8,13.0,25.6,221,26.3,15.1,0.0,0.0,0.0,5.07,19.5,9.399999999999999,0.0,4,5,2010,spring,1
2010-05-29,1,24.5,17.9,9.9,23.4,280,27.2,17.5,0.0,0.0,0.0,5.19,21.2,6.600000000000001,0.0,5,5,2010,spring,1
2010-05-30,2,24.8,15.9,7.5,20.2,232,27.7,16.9,0.0,0.0,0.0,4.75,20.35,8.9,0.0,6,5,2010,spring,1
2010-05-31,3,24.5,16.2,11.3,27.0,173,26.3,17.4,0.0,0.0,0.0,4.74,20.35,8.3,0.0,0,5,2010,spring,1
2010-06-01,3,25.8,16.8,15.2,29.2,107,25.5,17.5,0.0,0.0,0.0,3.1,21.3,9.0,0.0,1,6,2010,summer,1
2010-06-02,3,31.7,18.9,18.6,42.5,84,33.0,20.3,0.0,0.0,0.0,5.82,25.299999999999997,12.8,0.0,2,6,2010,summer,1
2010-06-03,51,25.8,21.2,11.0,28.1,200,29.1,23.8,0.0,0.1,0.0,4.34,23.5,4.600000000000001,0.1,3,6,2010,summer,1
2010-06-04,51,25.5,19.6,9.6,23.4,309,29.1,22.1,0.0,0.3,0.0,3.79,22.55,5.899999999999999,0.3,4,6,2010,summer,1
2010-06-05,1,27.7,18.6,13.7,28.1,3,29.1,20.8,0.0,0.0,0.0,5.44,23.15,9.099999999999998,0.0,5,6,2010,summer,1
2010-06-06,51,28.5,19.8,22.6,45.7,50,29.0,21.2,0.0,0.3,0.0,5.51,24.15,8.7,0.3,6,6,2010,summer,1
2010-06-07,61,24.6,21.3,24.5,54.7,60,24.5,20.6,0.0,8.1,0.0,3.61,22.950000000000003,3.3000000000000007,8.1,0,6,2010,summer,1
2010-06-08,53,26.4,20.0,22.2,43.6,72,26.5,19.4,0.0,1.2,0.0,5.19,23.2,6.399999999999999,1.2,1,6,2010,summer,1
2010-06-09,3,25.4,19.1,18.3,37.4,61,25.5,17.9,0.0,0.0,0.0,5.21,22.25,6.299999999999997,0.0,2,6,2010,summer,1
2010-06-10,0,30.1,19.7,20.2,42.5,46,29.6,19.7,0.0,0.0,0.0,6.98,24.9,10.400000000000002,0.0,3,6,2010,summer,1
2010-06-11,3,28.6,21.9,16.3,40.3,60,30.7,21.7,0.0,0.0,0.0,6.33,25.25,6.700000000000003,0.0,4,6,2010,summer,1
2010-06-12,53,28.7,21.3,9.8,25.9,80,33.0,23.3,0.0,0.7,0.0,5.58,25.0,7.399999999999999,0.7,5,6,2010,summer,1
2010-06-13,2,28.6,21.0,11.9,27.7,184,32.3,24.0,0.0,0.0,0.0,5.49,24.8,7.600000000000001,0.0,6,6,2010,summer,1
2010-06-14,2,32.1,21.9,9.2,20.9,84,36.2,25.5,0.0,0.0,0.0,6.03,27.0,10.200000000000003,0.0,0,6,2010,summer,1
2010-06-15,61,34.9,24.5,16.6,36.0,35,36.7,27.0,0.0,2.7,0.0,6.43,29.7,10.399999999999999,2.7,1,6,2010,summer,1
2010-06-16,53,30.2,22.0,14.6,30.2,319,34.5,25.3,0.0,0.7,0.0,5.45,26.1,8.2,0.7,2,6,2010,summer,1
2010-06-17,51,29.9,23.4,21.1,40.7,353,32.0,23.1,0.0,0.2,0.0,6.15,26.65,6.5,0.2,3,6,2010,summer,1
2010-06-18,53,27.3,20.2,16.3,34.9,25,27.7,18.5,0.0,1.4,0.0,6.2,23.75,7.100000000000001,1.4,4,6,2010,summer,1
2010-06-19,2,28.1,19.7,17.8,39.6,68,29.2,19.2,0.0,0.0,0.0,5.96,23.9,8.400000000000002,0.0,5,6,2010,summer,1
2010-06-20,61,29.3,21.9,17.4,37.4,84,32.3,21.8,0.0,1.8,0.0,5.79,25.6,7.400000000000002,1.8,6,6,2010,summer,1
2010-06-21,63,26.2,21.9,13.0,28.8,112,29.2,25.0,0.0,12.0,0.0,3.43,24.049999999999997,4.300000000000001,12.0,0,6,2010,summer,1
2010-06-22,63,27.1,21.1,11.5,28.1,111,31.1,24.2,0.0,6.8,0.0,4.23,24.1,6.0,6.8,1,6,2010,summer,1
2010-06-23,53,29.5,20.4,10.8,27.7,73,33.1,23.7,0.0,1.5,0.0,5.35,24.95,9.100000000000001,1.5,2,6,2010,summer,1
2010-06-24,61,25.0,21.3,11.5,36.4,140,27.8,23.3,0.0,4.5,0.0,3.65,23.15,3.6999999999999993,4.5,3,6,2010,summer,1
2010-06-25,61,23.1,20.1,17.6,36.0,179,25.3,22.2,0.0,7.2,0.0,2.99,21.6,3.0,7.2,4,6,2010,summer,1
2010-06-26,63,25.1,19.6,10.7,29.2,31,27.9,21.9,0.0,9.5,0.0,3.87,22.35,5.5,9.5,5,6,2010,summer,1
2010-06-27,63,24.5,19.8,7.7,21.6,252,27.9,22.2,0.0,9.5,0.0,4.01,22.15,4.699999999999999,9.5,6,6,2010,summer,1
2010-06-28,51,25.7,18.9,6.2,17.3,57,29.0,21.2,0.0,0.1,0.0,4.3,22.299999999999997,6.800000000000001,0.1,0,6,2010,summer,0
2010-06-29,63,24.0,19.9,7.6,22.3,356,26.6,22.6,0.0,25.9,0.0,2.6,21.95,4.100000000000001,25.9,1,6,2010,summer,1
2010-06-30,51,24.5,19.7,18.1,39.6,207,26.8,21.9,0.0,1.4,0.0,3.6,22.1,4.800000000000001,1.4,2,6,2010,summer,1
2010-07-01,1,24.8,20.8,10.5,25.9,197,28.5,22.6,0.0,0.0,0.0,4.83,22.8,4.0,0.0,3,7,2010,summer,1
2010-07-02,51,25.3,19.8,8.6,22.3,194,28.2,22.7,0.0,0.8,0.0,4.06,22.55,5.5,0.8,4,7,2010,summer,1
2010-07-03,51,25.4,20.6,10.0,26.3,182,29.2,23.3,0.0,1.0,0.0,4.04,23.0,4.799999999999997,1.0,5,7,2010,summer,1
2010-07-04,51,26.6,21.2,6.4,21.2,321,31.5,24.6,0.0,0.8,0.0,4.66,23.9,5.400000000000002,0.8,6,7,2010,summer,1
2010-07-05,61,27.8,22.2,7.7,22.0,6,32.9,26.0,0.0,4.7,0.0,4.39,25.0,5.600000000000001,4.7,0,7,2010,summer,1
2010-07-06,53,27.0,21.1,10.7,25.2,232,31.4,24.3,0.0,1.7,0.0,4.71,24.05,5.899999999999999,1.7,1,7,2010,summer,1
2010-07-07,51,26.9,21.8,9.2,22.3,270,31.3,25.0,0.0,0.1,0.0,4.66,24.35,5.099999999999998,0.1,2,7,2010,summer,1
2010-07-08,1,29.6,20.1,15.9,32.0,55,31.8,23.1,0.0,0.0,0.0,5.73,24.85,9.5,0.0,3,7,2010,summer,1
2010-07-09,3,30.5,24.3,20.0,43.6,58,34.5,24.9,0.0,0.0,0.0,5.38,27.4,6.199999999999999,0.0,4,7,2010,summer,1
2010-07-10,2,28.2,23.4,12.8,24.5,229,33.7,27.8,0.0,0.0,0.0,4.43,25.799999999999997,4.800000000000001,0.0,5,7,2010,summer,1
2010-07-11,51,28.2,23.9,11.2,25.6,261,32.0,27.2,0.0,0.5,0.0,4.37,26.049999999999997,4.300000000000001,0.5,6,7,2010,summer,1
2010-07-12,3,28.4,22.3,11.3,22.3,263,32.6,25.9,0.0,0.0,0.0,4.96,25.35,6.099999999999998,0.0,0,7,2010,summer,1
2010-07-13,53,28.7,22.2,9.8,24.8,326,33.8,26.3,0.0,2.6,0.0,4.7,25.45,6.5,2.6,1,7,2010,summer,1
2010-07-14,63,28.5,21.8,10.0,30.2,316,33.1,25.3,0.0,10.2,0.0,4.67,25.15,6.699999999999999,10.2,2,7,2010,summer,1
2010-07-15,3,30.7,22.3,18.4,41.4,51,32.4,25.2,0.0,0.0,0.0,5.8,26.5,8.399999999999999,0.0,3,7,2010,summer,1
2010-07-16,0,30.5,22.1,23.2,46.1,51,29.7,21.4,0.0,0.0,0.0,7.08,26.3,8.399999999999999,0.0,4,7,2010,summer,1
2010-07-17,0,32.6,22.4,20.7,42.1,43,32.7,23.0,0.0,0.0,0.0,6.88,27.5,10.200000000000003,0.0,5,7,2010,summer,1
2010-07-18,3,32.2,23.5,14.0,35.3,49,34.0,25.1,0.0,0.0,0.0,5.6,27.85,8.700000000000003,0.0,6,7,2010,summer,1
2010-07-19,3,28.2,25.0,10.6,27.4,170,32.7,28.8,0.0,0.0,0.0,4.57,26.6,3.1999999999999993,0.0,0,7,2010,summer,1
2010-07-20,53,30.7,23.2,14.2,38.2,59,34.9,27.9,0.0,0.5,0.0,5.59,26.95,7.5,0.5,1,7,2010,summer,1
2010-07-21,51,30.9,25.4,17.4,39.6,75,34.8,27.0,0.0,0.4,0.0,6.25,28.15,5.5,0.4,2,7,2010,summer,1
2010-07-22,53,31.1,25.1,22.2,47.2,62,32.9,26.3,0.0,0.5,0.0,6.44,28.1,6.0,0.5,3,7,2010,summer,1
2010-07-23,2,30.2,23.4,25.0,47.5,55,29.7,22.7,0.0,0.0,0.0,6.6,26.799999999999997,6.800000000000001,0.0,4,7,2010,summer,1
2010-07-24,53,29.2,21.4,12.0,28.8,56,32.3,22.4,0.0,1.4,0.0,4.84,25.299999999999997,7.800000000000001,1.4,5,7,2010,summer,1
2010-07-25,63,26.2,23.0,19.9,39.6,156,29.1,26.2,0.0,8.2,0.0,3.45,24.6,3.1999999999999993,8.2,6,7,2010,summer,1
2010-07-26,3,29.7,22.1,9.0,25.6,98,34.5,25.9,0.0,0.0,0.0,5.21,25.9,7.599999999999998,0.0,0,7,2010,summer,1
2010-07-27,0,33.7,24.1,9.1,21.2,87,38.7,28.6,0.0,0.0,0.0,5.9,28.900000000000002,9.600000000000001,0.0,1,7,2010,summer,1
2010-07-28,0,33.1,24.9,10.5,25.2,160,38.5,29.7,0.0,0.0,0.0,5.79,29.0,8.200000000000003,0.0,2,7,2010,summer,1
2010-07-29,53,29.9,25.4,12.2,26.6,291,34.5,29.5,0.0,1.9,0.0,4.43,27.65,4.5,1.9,3,7,2010,summer,1
2010-07-30,51,34.2,25.0,13.6,29.9,18,37.4,28.8,0.0,0.1,0.0,5.72,29.6,9.200000000000003,0.1,4,7,2010,summer,1
2010-07-31,0,33.2,25.2,15.1,29.9,73,38.4,28.8,0.0,0.0,0.0,6.44,29.200000000000003,8.000000000000004,0.0,5,7,2010,summer,1
2010-08-01,0,34.4,25.2,15.7,34.2,85,38.7,26.1,0.0,0.0,0.0,7.02,29.799999999999997,9.2,0.0,6,8,2010,summer,1
2010-08-02,0,33.1,24.1,12.2,27.4,135,38.0,26.6,0.0,0.0,0.0,6.05,28.6,9.0,0.0,0,8,2010,summer,1
2010-08-03,2,31.4,24.3,8.1,19.1,251,37.3,29.3,0.0,0.0,0.0,5.16,27.85,7.099999999999998,0.0,1,8,2010,summer,0
2010-08-04,3,33.2,25.7,13.0,27.4,63,38.1,31.6,0.0,0.0,0.0,5.66,29.450000000000003,7.5000000000000036,0.0,2,8,2010,summer,1
2010-08-05,0,34.9,26.3,13.5,30.2,78,38.5,28.1,0.0,0.0,0.0,6.72,30.6,8.599999999999998,0.0,3,8,2010,summer,1
2010-08-06,0,33.6,26.8,14.4,30.6,83,38.6,28.0,0.0,0.0,0.0,6.52,30.200000000000003,6.800000000000001,0.0,4,8,2010,summer,1
2010-08-07,0,34.9,26.5,15.9,30.6,66,38.3,27.8,0.0,0.0,0.0,6.92,30.7,8.399999999999999,0.0,5,8,2010,summer,1
2010-08-08,0,37.7,27.4,26.8,51.5,61,36.0,26.8,0.0,0.0,0.0,8.97,32.55,10.300000000000004,0.0,6,8,2010,summer,1
2010-08-09,0,37.0,27.3,24.8,48.6,60,35.3,26.6,0.0,0.0,0.0,8.95,32.15,9.7,0.0,0,8,2010,summer,1
2010-08-10,3,33.7,26.3,12.6,28.4,80,38.8,26.8,0.0,0.0,0.0,6.4,30.0,7.400000000000002,0.0,1,8,2010,summer,1
2010-08-11,2,32.8,26.5,7.8,24.8,129,38.8,32.9,0.0,0.0,0.0,4.98,29.65,6.299999999999997,0.0,2,8,2010,summer,1
2010-08-12,51,32.3,26.5,9.3,24.5,219,37.8,32.6,0.0,0.4,0.0,4.82,29.4,5.799999999999997,0.4,3,8,2010,summer,1
2010-08-13,51,33.0,26.8,10.0,24.8,67,37.6,32.9,0.0,0.3,0.0,5.41,29.9,6.199999999999999,0.3,4,8,2010,summer,1
2010-08-14,0,34.2,26.4,15.9,34.2,59,36.8,28.1,0.0,0.0,0.0,6.5,30.3,7.800000000000004,0.0,5,8,2010,summer,1
2010-08-15,2,35.1,26.1,18.9,43.9,58,35.0,26.9,0.0,0.0,0.0,6.76,30.6,9.0,0.0,6,8,2010,summer,1
2010-08-16,3,34.6,26.0,22.7,46.8,51,33.6,26.4,0.0,0.0,0.0,7.69,30.3,8.600000000000001,0.0,0,8,2010,summer,1
2010-08-17,3,33.8,25.5,19.1,38.5,58,33.1,23.9,0.0,0.0,0.0,7.4,29.65,8.299999999999997,0.0,1,8,2010,summer,1
2010-08-18,3,29.5,24.1,9.0,29.9,138,33.8,25.9,0.0,0.0,0.0,4.74,26.8,5.399999999999999,0.0,2,8,2010,summer,1
2010-08-19,51,29.5,24.4,19.1,44.3,231,31.8,27.4,0.0,0.4,0.0,4.51,26.95,5.100000000000001,0.4,3,8,2010,summer,1
2010-08-20,51,28.6,23.5,24.0,47.5,260,28.8,24.9,0.0,0.1,0.0,4.66,26.05,5.100000000000001,0.1,4,8,2010,summer,1
2010-08-21,2,24.9,20.8,18.4,39.2,324,24.1,20.9,0.0,0.0,0.0,4.37,22.85,4.099999999999998,0.0,5,8,2010,summer,1
2010-08-22,1,25.3,17.8,17.5,38.5,31,23.5,16.3,0.0,0.0,0.0,5.68,21.55,7.5,0.0,6,8,2010,summer,1
2010-08-23,0,28.5,18.2,18.3,38.9,46,27.1,16.3,0.0,0.0,0.0,6.0,23.35,10.3,0.0,0,8,2010,summer,1
2010-08-24,0,30.7,19.3,14.5,32.8,46,30.3,19.0,0.0,0.0,0.0,5.82,25.0,11.399999999999999,0.0,1,8,2010,summer,1
2010-08-25,0,30.9,20.7,9.9,21.2,10,33.0,21.4,0.0,0.0,0.0,5.27,25.799999999999997,10.2,0.0,2,8,2010,summer,1
2010-08-26,2,30.0,22.8,18.9,40.7,310,32.2,25.0,0.0,0.0,0.0,5.27,26.4,7.199999999999999,0.0,3,8,2010,summer,1
2010-08-27,2,28.7,22.2,12.1,28.8,349,29.0,22.7,0.0,0.0,0.0,5.32,25.45,6.5,0.0,4,8,2010,summer,1
2010-08-28,3,28.5,20.7,14.5,33.1,175,30.8,20.9,0.0,0.0,0.0,4.7,24.6,7.800000000000001,0.0,5,8,2010,summer,1
2010-08-29,3,30.2,21.0,13.7,34.2,202,32.6,23.7,0.0,0.0,0.0,4.63,25.6,9.2,0.0,6,8,2010,summer,1
2010-08-30,2,30.0,22.0,17.0,32.0,351,32.7,24.4,0.0,0.0,0.0,4.53,26.0,8.0,0.0,0,8,2010,summer,1
2010-08-31,0,32.3,22.6,14.8,32.8,73,34.3,23.2,0.0,0.0,0.0,5.63,27.45,9.699999999999996,0.0,1,8,2010,summer,1
2010-09-01,2,32.2,25.1,15.5,50.0,158,35.3,27.8,0.0,0.0,0.0,4.82,28.650000000000002,7.100000000000001,0.0,2,9,2010,autumn,1
2010-09-02,61,25.8,20.3,21.3,44.3,257,29.4,20.2,0.0,7.4,0.0,3.02,23.05,5.5,7.4,3,9,2010,autumn,1
2010-09-03,1,24.9,18.7,15.5,31.3,300,25.1,18.2,0.0,0.0,0.0,4.53,21.799999999999997,6.199999999999999,0.0,4,9,2010,autumn,1
2010-09-04,0,28.5,18.0,16.9,36.4,48,28.5,16.7,0.0,0.0,0.0,4.87,23.25,10.5,0.0,5,9,2010,autumn,1
2010-09-05,2,27.6,21.8,15.5,28.4,208,30.8,22.6,0.0,0.0,0.0,4.27,24.700000000000003,5.800000000000001,0.0,6,9,2010,autumn,1
2010-09-06,0,26.2,20.4,14.5,31.0,312,26.7,20.8,0.0,0.0,0.0,4.33,23.299999999999997,5.800000000000001,0.0,0,9,2010,autumn,1
2010-09-07,63,27.4,19.2,14.8,34.6,38,27.2,19.9,0.0,17.1,0.0,3.39,23.299999999999997,8.2,17.1,1,9,2010,autumn,1
2010-09-08,51,22.5,17.1,18.8,38.2,332,22.1,17.0,0.0,0.4,0.0,3.35,19.8,5.399999999999999,0.4,2,9,2010,autumn,1
2010-09-09,2,21.5,14.3,20.2,38.9,44,20.3,11.5,0.0,0.0,0.0,3.8,17.9,7.199999999999999,0.0,3,9,2010,autumn,1
2010-09-10,0,20.3,12.1,31.6,62.3,55,15.6,8.5,0.0,0.0,0.0,4.45,16.2,8.200000000000001,0.0,4,9,2010,autumn,1
2010-09-11,0,24.7,15.1,30.9,61.9,70,20.5,10.5,0.0,0.0,0.0,5.92,19.9,9.6,0.0,5,9,2010,autumn,1
2010-09-12,0,27.2,17.7,21.8,45.4,72,26.6,15.8,0.0,0.0,0.0,5.07,22.45,9.5,0.0,6,9,2010,autumn,1
2010-09-13,55,25.9,18.9,15.8,36.0,73,25.8,18.0,0.0,3.3,0.0,3.6,22.4,7.0,3.3,0,9,2010,autumn,1
2010-09-14,53,23.3,18.2,25.6,51.8,65,21.7,16.6,0.0,2.1,0.0,3.11,20.75,5.100000000000001,2.1,1,9,2010,autumn,1
2010-09-15,51,22.5,17.2,22.1,46.1,76,21.3,14.9,0.0,0.5,0.0,3.58,19.85,5.300000000000001,0.5,2,9,2010,autumn,1
2010-09-16,51,23.9,18.6,13.0,28.8,189,24.6,20.5,0.0,0.9,0.0,2.53,21.25,5.299999999999997,0.9,3,9,2010,autumn,1
2010-09-17,3,26.2,17.1,8.9,19.1,8,27.4,19.3,0.0,0.0,0.0,3.4,21.65,9.099999999999998,0.0,4,9,2010,autumn,0
2010-09-18,3,26.0,19.5,12.8,25.6,301,27.0,21.1,0.0,0.0,0.0,3.56,22.75,6.5,0.0,5,9,2010,autumn,1
2010-09-19,3,25.6,18.3,7.9,18.7,264,27.8,19.8,0.0,0.0,0.0,3.33,21.950000000000003,7.300000000000001,0.0,6,9,2010,autumn,0
2010-09-20,3,28.1,19.0,12.6,29.9,62,28.2,21.0,0.0,0.0,0.0,3.73,23.55,9.100000000000001,0.0,0,9,2010,autumn,1
2010-09-21,51,27.2,20.1,13.7,29.9,236,29.4,22.5,0.0,0.1,0.0,3.32,23.65,7.099999999999998,0.1,1,9,2010,autumn,1
2010-09-22,51,23.3,18.2,14.5,32.0,313,23.8,18.4,0.0,0.3,0.0,2.28,20.75,5.100000000000001,0.3,2,9,2010,autumn,1
2010-09-23,0,22.8,16.1,13.8,32.8,355,20.9,15.8,0.0,0.0,0.0,3.72,19.450000000000003,6.699999999999999,0.0,3,9,2010,autumn,1
2010-09-24,0,23.7,14.6,18.7,40.7,60,20.8,13.1,0.0,0.0,0.0,4.23,19.15,9.1,0.0,4,9,2010,autumn,1
